2026-07-02 20:28:01 | INFO     | Orion | Logging initialized
2026-07-02 20:46:02 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 20:46:02 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 20:46:02 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 20:46:02 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:46:02 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.527
2026-07-02 20:46:02 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0045
2026-07-02 20:46:02 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 20:46:02 | INFO     | TradingPipeline | Pipeline completed for AAPL | HOLD | confidence=0.500 | position=525.13
2026-07-02 20:46:02 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.804
2026-07-02 20:46:02 | INFO     | BacktestEngine | Trade finished | net_pnl=0.0614 equity=10000.06
2026-07-02 20:46:02 | INFO     | BacktestEngine | Processing timestep 1 (2 assets)
2026-07-02 20:46:02 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 20:46:02 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.760
2026-07-02 20:46:02 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0037
2026-07-02 20:46:02 | INFO     | TradingPipeline | Decision | BUY confidence=0.860
2026-07-02 20:46:02 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.860 | position=758.00
2026-07-02 20:46:02 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:46:02 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.413
2026-07-02 20:46:02 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0044
2026-07-02 20:46:02 | INFO     | TradingPipeline | Decision | SELL confidence=0.587
2026-07-02 20:46:02 | INFO     | TradingPipeline | Pipeline completed for AAPL | SELL | confidence=0.587 | position=411.75
2026-07-02 20:46:02 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.860
2026-07-02 20:46:02 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4398 equity=10000.50
2026-07-02 20:46:02 | INFO     | BacktestEngine | Processing timestep 2 (2 assets)
2026-07-02 20:46:02 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 20:46:02 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.470
2026-07-02 20:46:02 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0054
2026-07-02 20:46:02 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 20:46:02 | INFO     | TradingPipeline | Pipeline completed for TSLA | HOLD | confidence=0.500 | position=468.21
2026-07-02 20:46:02 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:46:02 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.757
2026-07-02 20:46:02 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0033
2026-07-02 20:46:02 | INFO     | TradingPipeline | Decision | BUY confidence=0.857
2026-07-02 20:46:02 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.857 | position=755.69
2026-07-02 20:46:02 | INFO     | BacktestEngine | Selected AAPL | BUY | confidence=0.857
2026-07-02 20:46:02 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4535 equity=10000.95
2026-07-02 20:46:02 | INFO     | BacktestEngine | Backtest completed | trades=3 profit=0.95 final_equity=10000.95
2026-07-02 20:48:35 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 20:48:35 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 20:48:35 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 20:48:35 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 20:48:35 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 20:48:35 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 20:48:35 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 20:48:35 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 20:48:36 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 20:48:36 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 20:48:36 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.25 Trend=0.960 Momentum=41.33 Volatility=0.02453
2026-07-02 20:48:36 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 20:48:36 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.738
2026-07-02 20:48:36 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 20:48:36 | INFO     | TradingPipeline | Decision | BUY confidence=0.838
2026-07-02 20:48:36 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.838 | position=737.57
2026-07-02 20:48:36 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.838
2026-07-02 20:48:36 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 20:48:36 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 20:48:36 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 20:48:36 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 20:48:36 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=39.26 Trend=0.922 Momentum=38.40 Volatility=0.02579
2026-07-02 20:48:36 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 20:48:36 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.693
2026-07-02 20:48:36 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 20:48:36 | INFO     | TradingPipeline | Decision | BUY confidence=0.793
2026-07-02 20:48:36 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.793 | position=693.13
2026-07-02 20:48:36 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.793
2026-07-02 20:48:36 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 20:48:36 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 20:48:36 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 20:48:36 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 20:48:36 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.65 Trend=1.000 Momentum=48.78 Volatility=0.02380
2026-07-02 20:48:36 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:48:36 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.787
2026-07-02 20:48:36 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 20:48:36 | INFO     | TradingPipeline | Decision | BUY confidence=0.887
2026-07-02 20:48:36 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.887 | position=787.02
2026-07-02 20:48:36 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.887
2026-07-02 20:48:36 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 20:48:37 | INFO     | AIMarketScanner | Starting market scan (3 symbols)
2026-07-02 20:48:37 | INFO     | AIMarketScanner | Scanning MSFT
2026-07-02 20:48:37 | INFO     | YahooProvider | Downloading history for MSFT (period=6mo interval=1d)
2026-07-02 20:48:37 | INFO     | YahooProvider | 125 candles downloaded for MSFT
2026-07-02 20:48:37 | INFO     | IndicatorBuilder | Building indicators for MSFT
2026-07-02 20:48:37 | INFO     | IndicatorBuilder | Indicators ready for MSFT | RSI=50.25 Trend=0.960 Momentum=41.33 Volatility=0.02453
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for MSFT
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.738
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | BUY confidence=0.838
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for MSFT | BUY | confidence=0.838 | position=737.57
2026-07-02 20:48:37 | INFO     | AIMarketScanner | MSFT complete | BUY | confidence=0.838
2026-07-02 20:48:37 | INFO     | AIMarketScanner | Scanning NVDA
2026-07-02 20:48:37 | INFO     | YahooProvider | Downloading history for NVDA (period=6mo interval=1d)
2026-07-02 20:48:37 | INFO     | YahooProvider | 125 candles downloaded for NVDA
2026-07-02 20:48:37 | INFO     | IndicatorBuilder | Building indicators for NVDA
2026-07-02 20:48:37 | INFO     | IndicatorBuilder | Indicators ready for NVDA | RSI=39.27 Trend=0.922 Momentum=38.40 Volatility=0.02579
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for NVDA
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.693
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | BUY confidence=0.793
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for NVDA | BUY | confidence=0.793 | position=693.18
2026-07-02 20:48:37 | INFO     | AIMarketScanner | NVDA complete | BUY | confidence=0.793
2026-07-02 20:48:37 | INFO     | AIMarketScanner | Scanning AAPL
2026-07-02 20:48:37 | INFO     | YahooProvider | Downloading history for AAPL (period=6mo interval=1d)
2026-07-02 20:48:37 | INFO     | YahooProvider | 125 candles downloaded for AAPL
2026-07-02 20:48:37 | INFO     | IndicatorBuilder | Building indicators for AAPL
2026-07-02 20:48:37 | INFO     | IndicatorBuilder | Indicators ready for AAPL | RSI=57.64 Trend=1.000 Momentum=48.78 Volatility=0.02380
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.787
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0005
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | BUY confidence=0.887
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.887 | position=787.01
2026-07-02 20:48:37 | INFO     | AIMarketScanner | AAPL complete | BUY | confidence=0.887
2026-07-02 20:48:37 | INFO     | AIMarketScanner | Market scan completed | requested=3 scanned=3 failed=0
2026-07-02 20:48:37 | INFO     | BacktestEngine | Starting backtest (3 timesteps)
2026-07-02 20:48:37 | INFO     | BacktestEngine | Processing timestep 0 (2 assets)
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.704
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0040
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | BUY confidence=0.804
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.804 | position=701.87
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.527
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0045
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for AAPL | HOLD | confidence=0.500 | position=525.13
2026-07-02 20:48:37 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.804
2026-07-02 20:48:37 | INFO     | BacktestEngine | Trade finished | net_pnl=0.0614 equity=10000.06
2026-07-02 20:48:37 | INFO     | BacktestEngine | Processing timestep 1 (2 assets)
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.760
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0037
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | BUY confidence=0.860
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for TSLA | BUY | confidence=0.860 | position=758.00
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.413
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0044
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | SELL confidence=0.587
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for AAPL | SELL | confidence=0.587 | position=411.75
2026-07-02 20:48:37 | INFO     | BacktestEngine | Selected TSLA | BUY | confidence=0.860
2026-07-02 20:48:37 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4398 equity=10000.50
2026-07-02 20:48:37 | INFO     | BacktestEngine | Processing timestep 2 (2 assets)
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for TSLA
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.470
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=SIDEWAYS volatility=LOW risk=0.0054
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | HOLD confidence=0.500
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for TSLA | HOLD | confidence=0.500 | position=468.21
2026-07-02 20:48:37 | INFO     | TradingPipeline | Starting pipeline for AAPL
2026-07-02 20:48:37 | INFO     | TradingPipeline | Signal Fusion completed | pressure=0.757
2026-07-02 20:48:37 | INFO     | TradingPipeline | Market Intelligence | regime=BULL volatility=LOW risk=0.0033
2026-07-02 20:48:37 | INFO     | TradingPipeline | Decision | BUY confidence=0.857
2026-07-02 20:48:37 | INFO     | TradingPipeline | Pipeline completed for AAPL | BUY | confidence=0.857 | position=755.69
2026-07-02 20:48:37 | INFO     | BacktestEngine | Selected AAPL | BUY | confidence=0.857
2026-07-02 20:48:37 | INFO     | BacktestEngine | Trade finished | net_pnl=0.4535 equity=10000.95
2026-07-02 20:48:37 | INFO     | BacktestEngine | Backtest completed | trades=3 profit=0.95 final_equity=10000.95
